SeniorCitizen,tenure,TotalCharges,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,OnlineSecurity_No internet service,OnlineSecurity_Yes,TechSupport_No internet service,TechSupport_Yes,Churn_probabilidad
0,56,5253.95,True,False,False,True,False,False,True,False,False,0.3478653965245925
0,5,412.1,False,False,False,True,False,False,False,False,False,0.8244095888170002
0,3,212.4,False,False,False,True,False,False,False,False,False,0.828589464624414
0,64,5980.75,True,False,False,True,False,False,False,False,False,0.4487596921715613
0,47,4318.35,False,True,False,False,True,False,True,False,True,0.07330723236456009
0,63,4234.15,False,True,False,False,True,False,False,False,True,0.04497285071974502
0,27,529.8,False,False,False,True,False,True,False,True,False,0.2499556685357753
1,47,3309.25,False,False,False,False,False,False,False,False,False,0.5451667078334327
0,59,1493.1,False,True,False,True,False,True,False,True,False,0.011453419640562998
0,4,84.2,False,False,False,False,True,True,False,True,False,0.39413978617135054
0,72,8496.7,False,True,False,True,False,False,True,False,True,0.19393149148088604
0,13,742.9,True,False,False,False,True,False,True,False,True,0.2475187938927311
1,66,7076.35,True,False,False,True,False,False,False,False,True,0.537461568359311
0,42,958.1,True,False,False,False,True,True,False,True,False,0.03889402165556465
0,10,187.75,False,False,False,False,False,True,False,True,False,0.364641422807547
1,15,1145.7,False,False,False,False,True,False,False,False,False,0.7231501997017746
0,45,4285.8,False,True,True,False,False,False,False,False,True,0.1522504808705064
0,48,3581.4,True,False,False,False,False,False,False,False,True,0.23757993210822573
0,1,25.25,False,False,False,False,False,False,False,False,False,0.7707460920675194
0,27,2093.4,False,False,False,True,False,False,False,False,False,0.723476114294821
0,5,126.05,False,False,False,False,True,True,False,True,False,0.3836136244804605
0,23,1940.8,True,False,False,False,True,False,False,False,True,0.3591119672598947
1,11,775.3,False,False,True,False,False,False,False,False,False,0.7617254489606208
1,35,3452.55,False,False,False,False,False,False,False,False,False,0.739515561140517
0,67,5903.15,True,False,False,False,False,False,True,False,True,0.1416569427096494
0,33,2453.3,True,False,True,False,False,False,True,False,False,0.2616501249316751
0,72,8093.15,False,True,False,True,False,False,True,False,True,0.16363250767736137
0,67,7344.45,True,False,True,False,False,False,False,False,True,0.36031426263783783
0,33,669.45,False,False,False,False,True,True,False,True,False,0.11542571963447644
0,47,2813.05,True,False,False,False,True,False,True,False,True,0.0922683550109667
1,13,1237.85,False,False,False,True,False,False,False,False,False,0.8524054550049853
0,18,1611.15,False,False,False,True,False,False,True,False,True,0.5856696075451231
0,72,7965.95,False,True,True,False,False,False,True,False,True,0.1013314113556636
1,11,1047.7,False,False,False,False,False,False,False,False,False,0.8004200308957604
1,7,265.8,False,False,False,True,False,False,False,False,True,0.7800517547762618
0,59,5623.7,False,False,False,False,False,False,True,False,False,0.42363186423782
1,32,3217.65,False,False,False,True,False,False,False,False,False,0.820394014785183
0,67,1733.15,False,True,True,False,False,True,False,True,False,0.0047410297237628456
0,51,4475.9,True,False,True,False,False,False,False,False,False,0.3524997951652388
1,59,5483.9,True,False,False,True,False,False,True,False,True,0.31390474693268106
0,48,1978.65,False,True,False,False,True,False,True,False,True,0.021847555732971757
1,1,70.55,False,False,False,True,False,False,False,False,False,0.8748266635384204
0,23,486.2,True,False,True,False,False,True,False,True,False,0.11193240317525079
0,38,3624.3,False,False,False,True,False,False,False,False,False,0.7355734046371263
0,19,357.7,True,False,False,False,True,True,False,True,False,0.118898425420237
1,3,231.8,False,False,False,True,False,False,False,False,False,0.8693784559652786
1,58,5780.7,False,False,False,True,False,False,False,False,False,0.7545697752564632
0,2,109.25,False,False,True,False,False,False,False,False,True,0.6723160391668322
0,5,392.65,False,False,False,False,False,False,False,False,True,0.6800188523343712
0,72,7261.25,False,True,False,False,False,False,True,False,False,0.1118028516181832
1,44,4860.35,True,False,True,False,False,False,True,False,False,0.44589298023812224
0,16,342.4,False,False,False,False,True,True,False,True,False,0.2522770943962224
0,12,605.75,False,False,False,False,False,False,True,False,True,0.4567673416796387
0,6,573.3,False,False,False,True,False,False,False,False,False,0.8268370403131189
1,72,7774.05,False,True,False,False,False,False,False,False,True,0.21289654862046953
0,23,615.35,True,False,True,False,False,True,False,True,False,0.11868150980001023
0,38,2597.6,True,False,False,False,False,False,False,False,False,0.34779675771637497
0,47,4563.0,True,False,True,False,False,False,False,False,False,0.4254391830125662
0,54,1102.4,False,True,True,False,False,True,False,True,False,0.008039264910088795
0,15,1108.6,False,False,False,False,False,False,False,False,False,0.700000899560566
1,20,1782.4,False,False,False,True,False,False,False,False,False,0.8281330451089507
0,16,1195.75,False,False,False,False,False,False,False,False,False,0.6955549968139756
0,1,69.35,False,False,False,True,False,False,False,False,False,0.8366951449009913
0,1,24.8,False,False,False,False,False,False,False,False,False,0.7707053463997662
0,46,907.05,False,True,False,True,False,True,False,True,False,0.019769640536964634
0,69,6743.55,False,True,True,False,False,False,False,False,True,0.1155337843342767
0,49,4254.85,False,False,False,True,False,False,False,False,False,0.6509138875552123
0,53,3045.75,True,False,True,False,False,False,False,False,True,0.1351306265371891
0,7,136.75,True,False,False,False,True,True,False,True,False,0.20961369872338417
0,42,2203.65,False,False,False,True,False,False,False,False,False,0.5080451164844075
0,17,846.8,False,False,False,False,True,False,True,False,False,0.4475415509023914
1,2,162.55,False,False,False,False,True,False,False,False,False,0.7876759103341331
0,72,7303.05,True,False,False,True,False,False,True,False,False,0.3474461861197189
0,28,563.05,False,False,False,False,True,True,False,True,False,0.14650176917804483
0,1,50.35,False,False,False,True,False,False,False,False,False,0.8353605293523123
0,15,1270.2,False,False,False,True,False,False,True,False,False,0.6797399518856967
1,67,7142.5,True,False,True,False,False,False,True,False,False,0.3635748104035953
0,11,1056.95,False,False,False,True,False,False,False,False,False,0.8149508204291199
0,56,5873.75,False,True,False,True,False,False,False,False,True,0.24220761288475548
0,22,1253.15,False,False,False,False,True,False,True,False,True,0.32848179723546184
1,19,577.15,False,False,True,False,False,False,False,False,False,0.6305833597976555
0,44,780.25,False,False,False,False,True,True,False,True,False,0.0628065741768449
0,10,389.8,False,False,False,True,False,False,False,False,True,0.6947497878102251
0,18,1247.75,False,False,False,True,False,False,False,False,False,0.7540077352389883
0,30,637.55,False,True,False,False,True,True,False,True,False,0.026476329394059465
0,26,1022.5,False,False,False,True,False,False,False,False,True,0.5236823768360475
0,58,6144.55,False,True,False,False,False,False,True,False,False,0.15131572478281752
0,1,29.7,False,False,False,False,True,False,True,False,False,0.6040868495925441
0,9,620.55,False,False,False,False,True,False,False,False,True,0.5966774593287971
0,50,4179.1,True,False,True,False,False,False,True,False,True,0.1604840506634273
0,46,1489.3,True,False,False,False,False,False,True,False,False,0.09122312803537326
0,3,148.05,False,False,False,False,True,False,False,False,False,0.7166559504490173
0,11,531.15,False,False,False,True,False,False,False,False,False,0.7708440594438081
0,37,2552.9,False,False,False,False,True,False,False,False,False,0.4812782692938266
0,22,1152.7,False,False,False,True,False,False,True,False,True,0.4621289782230263
0,67,1784.9,False,True,True,False,False,True,False,True,False,0.004867809025650718
0,1,20.2,False,False,False,False,True,True,False,True,False,0.43400685276367884
0,19,1033.9,False,False,False,False,True,False,False,False,False,0.5817666574823384
1,9,622.9,False,False,False,True,False,False,False,False,False,0.8457232652584045
0,70,6858.9,False,True,False,False,False,False,False,False,True,0.12402284491865466
0,1,50.15,False,False,False,False,True,False,False,False,False,0.7328727227047958
0,39,1597.05,False,False,False,False,False,False,False,False,True,0.2964804008253617
0,2,140.7,False,False,True,False,False,False,False,False,False,0.7537600503442833
1,49,2106.05,False,False,False,False,True,False,False,False,False,0.31369869691087865
0,7,445.95,False,False,False,False,False,False,False,False,True,0.656941130378585
0,1,45.85,False,False,False,False,True,False,False,False,False,0.7324411522519237
0,61,5971.25,False,True,False,False,False,False,False,False,False,0.19246229189074518
0,1,42.9,False,False,False,True,False,False,False,False,False,0.8348348344842903
1,40,3673.6,False,False,False,True,False,False,False,False,False,0.773247715578112
0,71,1681.6,False,True,True,False,False,True,False,True,False,0.00355401234985241
0,24,2165.05,False,False,False,False,True,False,False,False,False,0.6412846099758994
0,14,765.45,False,False,False,True,False,False,False,False,False,0.7569304945570603
1,61,5895.45,False,False,True,False,False,False,True,False,True,0.38665474473896627
1,44,3268.05,True,False,False,False,False,False,False,False,True,0.3200089168725404
0,70,1397.65,False,True,False,False,False,True,False,True,False,0.0035803896609956747
0,18,1345.75,False,False,False,True,False,False,False,False,False,0.7632025395322679
0,12,871.4,False,False,True,False,False,False,False,False,False,0.6975790143766148
1,66,7051.95,True,False,False,False,False,False,False,False,True,0.4350957278621917
0,61,1305.95,False,True,True,False,False,True,False,True,False,0.005645604987398812
0,42,3729.75,False,False,True,False,False,False,False,False,True,0.4860777830361583
0,54,5121.75,True,False,False,False,False,False,False,False,False,0.4043991865856366
0,3,61.45,False,False,False,True,False,True,False,True,False,0.5594410328681042
0,69,3804.4,True,False,True,False,False,False,True,False,False,0.06228706540517815
0,3,55.25,False,False,False,False,True,True,False,True,False,0.40635866549168165
0,7,541.15,False,False,False,True,False,False,False,False,False,0.8147480334739748
0,57,1115.6,False,True,False,False,False,True,False,True,False,0.007256185936323758
1,14,1036.75,False,False,False,True,False,False,False,False,False,0.8298846472244712
0,11,470.6,True,False,False,True,False,False,False,False,False,0.6118355410259742
0,4,117.8,True,False,False,False,True,True,False,True,False,0.24236633141407565
0,43,3921.3,True,False,False,False,True,False,False,False,False,0.378669099504907
0,62,4698.05,True,False,True,False,False,False,True,False,False,0.14263089452446231
0,12,1062.1,False,False,False,True,False,False,False,False,False,0.805245338467801
0,11,250.8,False,False,False,True,False,True,False,True,False,0.4526445079394948
0,19,1130.85,False,False,False,False,True,False,False,False,False,0.5938025850352091
0,44,4510.8,True,False,False,True,False,False,True,False,False,0.4451304509232068
1,11,864.85,False,False,True,False,False,False,False,False,False,0.769953473334235
0,72,5728.55,False,True,False,True,False,False,True,False,True,0.05504018193112244
0,43,4759.85,False,True,False,True,False,False,False,False,False,0.38395217804768045
0,3,58.15,False,False,False,False,True,True,False,True,False,0.40671717918418465
1,5,374.8,False,False,False,True,False,False,True,False,False,0.7792026837649285
0,2,75.6,False,False,False,False,False,False,False,False,True,0.6875341359132754
0,68,5696.6,True,False,False,False,False,False,True,False,False,0.16949675370168552
1,33,3105.55,False,False,False,True,False,False,False,False,False,0.8015229211071485
0,11,363.15,False,False,False,False,True,False,False,False,False,0.6253321831193944
1,69,6143.15,False,False,False,True,False,False,False,False,False,0.6423850957201184
0,66,6936.85,False,False,False,True,False,False,False,False,False,0.7067751862120868
0,29,2054.4,False,True,False,False,True,False,False,False,True,0.12592470579712953
0,8,369.15,False,False,False,False,False,False,False,False,False,0.716785993940463
1,72,4641.1,False,True,True,False,False,False,True,False,True,0.027217013336362162
0,8,411.75,False,False,False,True,False,False,False,False,False,0.7939854121892486
0,32,3416.85,True,False,True,False,False,False,False,False,False,0.5245558139098916
0,56,1090.1,False,True,False,False,True,True,False,True,False,0.006169266756056745
0,10,788.8,False,False,False,False,False,False,False,False,False,0.7334364239893468
0,44,2722.2,True,False,False,False,True,False,True,False,False,0.14784423424991236
0,23,1900.25,False,False,False,True,False,False,False,False,True,0.6773850312237802
0,4,202.25,False,False,False,False,True,False,True,False,True,0.4824445099288214
0,36,1815.0,False,False,True,False,False,False,True,False,False,0.3026582895274993
0,47,4065.0,False,False,False,False,False,False,False,False,False,0.5642775356973704
0,2,63.75,False,False,False,False,True,False,False,False,False,0.7212110704867617
0,52,1090.65,True,False,False,True,False,True,False,True,False,0.039850453915926766
0,5,455.5,False,False,False,True,False,False,False,False,False,0.8276055950774228
0,64,4068.0,True,False,False,False,True,False,True,False,True,0.059481754270854906
0,2,92.75,False,False,False,False,True,False,False,False,False,0.7241890138233852
0,8,174.65,False,True,False,False,True,True,False,True,False,0.08350782687471654
0,1,70.15,False,False,False,False,True,False,False,False,False,0.7348742039418784
0,1,44.65,False,False,False,False,True,False,False,False,True,0.6507767008790817
0,60,3694.45,False,True,False,False,False,False,True,False,False,0.04264596614694125
0,20,1781.35,False,False,True,False,False,False,False,False,False,0.6848497292756062
0,22,1232.9,False,False,False,True,False,False,False,False,True,0.614333552843057
